koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
FALSE POSITIVE,1.714410345,131.86549,0.56,3.3360000000000003,50.4,1.84,2551,10025.53,22.9,6340,3.7310000000000003,2.498,291.68573,39.42886,13.297
CONFIRMED,14.00948631,132.96947,0.268,3.3989999999999996,169.9,0.98,617,34.32,22.6,5153,4.551,0.767,299.65961,40.843849,13.38
FALSE POSITIVE,1.7033591719999999,132.46185,0.152,1.9140000000000001,57.6,0.69,1525,1284.58,13.9,6026,4.503,0.904,293.07806,38.359081,13.777999999999999
CONFIRMED,1.3115589090000002,131.53283000000002,0.218,1.919,141.3,1.15,1655,1776.99,17.2,5926,4.501,0.963,288.88662999999997,44.83955,15.370999999999999
CONFIRMED,1.291233083,131.99105,0.2,1.855,66.0,0.89,1887,2993.7,15.9,6384,4.419,1.0859999999999999,285.75203999999997,39.24921,14.135
CONFIRMED,10.57375145,175.067739,0.785,1.7259,298.9,2.07,844,120.25,82.0,5720,4.4,1.08,287.47852,38.228840000000005,11.457
CONFIRMED,3.7847507000000005,133.50785,0.021,2.924,33.5,0.7,1311,699.15,12.2,6017,4.3260000000000005,1.206,292.33755,47.6642,12.581
CONFIRMED,18.220602399999997,141.37607,0.125,5.109,201.8,1.78,786,90.43,19.7,5951,4.283,1.262,294.33646,44.918289,14.544
CONFIRMED,47.44971339999999,173.4565,0.016,10.675,206.4,1.61,551,21.82,16.9,6007,4.353,1.126,299.67587000000003,47.07584,14.089
CONFIRMED,0.929906166,132.25126,0.102,1.743,108.7,1.48,2291,6514.57,79.7,6039,4.169,1.413,292.87228,46.098881,12.41
FALSE POSITIVE,0.784513087,131.98751000000001,0.028999999999999998,1.9206,316.6,131.4,10634,3036857.56,47.7,3853,0.892,78.869,299.55634,40.460297,13.819
CONFIRMED,33.878639,160.21868999999998,0.9229999999999999,6.194,700.1,3.52,564,24.0,27.9,5533,4.348,1.072,285.01721000000003,42.085381,15.16
CONFIRMED,27.572214399999996,145.39543,0.562,5.256,296.3,1.94,636,38.62,20.0,5912,4.397,1.09,292.08746,49.788761,14.718
CONFIRMED,2.12821621,132.48055,0.098,3.1460000000000004,25.9,0.7,1668,1831.55,22.1,5952,4.227,1.3769999999999998,286.33835,48.744099,11.126
FALSE POSITIVE,0.7033999120000001,131.65929,0.39299999999999996,0.823,531.4,2.15,2013,3879.31,32.0,5955,4.52,0.91,284.4447,40.693508,15.728
FALSE POSITIVE,1.332560553,132.05303,0.37,3.315,31.7,0.4,1249,574.99,26.1,4947,4.621,0.7140000000000001,295.15051,46.772304999999996,12.912
FALSE POSITIVE,18.936061,139.0725,0.285,22.27,24.3,0.34,516,16.7,14.0,4947,4.621,0.7140000000000001,295.15051,46.772304999999996,12.912
CONFIRMED,10.65275054,136.08993999999998,0.051,2.6839999999999997,740.7,2.2,737,69.81,17.5,5602,4.571000000000001,0.8170000000000001,291.34997999999996,45.172272,15.97
CONFIRMED,3.30040818,133.56723,0.008,4.462,98.8,1.43,1543,1341.9,19.3,6333,4.229,1.4380000000000002,296.29355,43.403271000000004,13.749
FALSE POSITIVE,5.62950902,136.8607,0.9740000000000001,6.542000000000001,297.5,2.11,979,216.41,14.3,5822,4.529,0.898,298.03931,39.901939,15.957
CONFIRMED,54.409961200000005,175.40306999999999,0.157,9.314,193.0,1.56,513,16.35,20.8,5746,4.309,1.133,294.83102,46.659591999999996,13.852
FALSE POSITIVE,9.12209336,138.83306000000002,1.236,4.3469999999999995,906.8,28.17,863,131.35,22.2,5899,4.499,0.96,293.07833999999997,42.277039,15.675999999999998
CONFIRMED,13.84984567,141.64914,0.012,7.2783,84.6,1.45,977,214.98,35.2,5919,4.042,1.585,291.25018,49.231834,11.866
CONFIRMED,6.12479773,134.93803,0.79,3.466,129.3,1.51,1140,399.43,20.1,6052,4.285,1.202,288.37023999999997,43.35461,13.267999999999999
CONFIRMED,11.24284815,136.32084,0.52,4.2410000000000005,136.0,1.44,931,177.7,17.4,6052,4.285,1.202,288.37023999999997,43.35461,13.267999999999999
CONFIRMED,4.02877097,133.76774,0.193,3.173,100.4,1.21,1311,699.45,18.6,6052,4.285,1.202,288.37023999999997,43.35461,13.267999999999999
CONFIRMED,8.92114318,137.49071,0.12,3.9330000000000003,110.8,1.27,1006,241.79,15.3,6052,4.285,1.202,288.37023999999997,43.35461,13.267999999999999
CONFIRMED,0.916142298,132.02221,0.23199999999999998,1.1555,98.5,0.6,1212,507.47,23.0,4374,4.638999999999999,0.614,293.60873,42.197681,14.107000000000001
FALSE POSITIVE,0.597933473,131.95386000000002,0.562,1.9180000000000001,106.0,1.24,2564,10196.42,26.0,6543,4.382,1.159,299.07883,40.832291,13.364
FALSE POSITIVE,2.69636494,132.99372,0.628,3.892,109.0,1.24,1406,925.14,22.2,5653,4.25,1.139,283.73706,47.797131,14.515
FALSE POSITIVE,3.17319407,133.38365,0.21100000000000002,2.512,135.8,0.91,1077,318.23,16.2,5369,4.508,0.784,296.88653999999997,42.655079,14.162
FALSE POSITIVE,5.24368302,132.7109,0.006,10.873,225.4,0.91,654,43.13,36.9,4194,4.633,0.629,291.89893,41.744492,15.29
FALSE POSITIVE,5.1952020999999995,133.34401,0.604,2.1552,320.8,1.37,836,115.35,17.7,5044,4.551,0.738,292.37903,39.435840999999996,14.937000000000001
FALSE POSITIVE,1.465943491,132.32801,0.21100000000000002,1.5130000000000001,52.3,1.6,2472,8804.6,15.8,6230,3.847,2.19,297.3176,48.239368,13.147
CONFIRMED,28.45489091,176.706265,0.5,8.1593,1418.6,6.08,769,82.7,244.7,6206,4.159,1.5730000000000002,295.48651,51.0135,11.684000000000001
FALSE POSITIVE,0.620739667,132.10051,1.158,2.477,108.2,29.28,2947,17924.29,30.8,6559,4.133,1.6019999999999999,299.50751,40.477428,12.878
FALSE POSITIVE,0.587470828,131.49788,1.161,2.4382,193.8,51.02,3434,33039.47,48.3,5787,3.678,2.667,299.06491,41.508301,13.744000000000002
FALSE POSITIVE,0.9349247390000001,132.17846,0.309,2.052,73.8,2.29,3156,23533.0,20.3,6477,3.781,2.628,299.62952,47.479809,12.31
FALSE POSITIVE,25.7054557,156.66709,0.722,6.059,266.3,1.75,670,47.76,27.6,6326,4.459,1.001,297.98141,39.900162,13.859000000000002
FALSE POSITIVE,2.62838097,131.62343,0.087,3.193,89.9,1.01,1375,846.09,15.3,5884,4.408,1.07,299.35519,40.43306,14.037
CONFIRMED,1.877878538,132.26131,0.248,2.39,47.5,0.78,1701,1977.35,20.6,6324,4.352,1.115,290.69372999999996,48.701481,13.295
CONFIRMED,35.333193200000004,153.98248999999998,0.6559999999999999,5.966,99.7,1.55,670,47.52,28.8,5788,4.122,1.474,291.38599,41.990269,11.197000000000001
CONFIRMED,15.0896415,175.95371,0.02,4.3349,77.8,1.42,968,207.64,29.5,6063,4.061,1.6130000000000002,282.49222000000003,43.980209,11.39
CONFIRMED,5.30873978,134.25061000000002,0.17300000000000001,3.0180000000000002,127.5,1.08,1042,279.21,16.7,5914,4.4830000000000005,0.955,286.95844,42.541382,14.699000000000002
FALSE POSITIVE,75.85800350000001,165.5543,0.935,5.382000000000001,1148.4,2.72,281,1.47,16.1,4474,4.67,0.614,297.59085,40.81496,15.398
FALSE POSITIVE,7.72768833,136.19387,0.203,2.06,404.8,1.89,899,154.46,14.6,5765,4.468,0.94,292.90903,40.152039,15.648
CONFIRMED,14.887766500000001,141.95432,0.795,4.981,252.5,1.96,831,112.85,28.4,6143,4.343999999999999,1.1159999999999999,289.06485,50.460972,13.914000000000001
CONFIRMED,4.52158614,133.21804,0.203,3.4702,106.2,1.31,1214,513.68,26.2,5576,4.2010000000000005,1.2890000000000001,284.67537999999996,44.417770000000004,13.835999999999999
FALSE POSITIVE,2.007750531,132.57843,0.42,2.0715,352.0,1.64,1319,716.79,21.8,5645,4.5489999999999995,0.865,295.33014,39.16254,15.664000000000001
CONFIRMED,7.03146295,134.4525,0.013999999999999999,5.922000000000001,85.4,1.38,1194,480.26,33.8,6170,4.192,1.499,289.92145,46.74456,12.805
CONFIRMED,54.2811949,140.71639,0.85,5.517,147.8,2.07,604,31.45,20.0,6170,4.192,1.499,289.92145,46.74456,12.805
FALSE POSITIVE,0.596087893,131.82296000000002,0.28300000000000003,0.7159,105.1,1.92,2967,18259.79,30.3,6049,3.997,1.827,285.91943,38.871815000000005,13.484000000000002
CONFIRMED,12.58229808,175.02129,0.044000000000000004,6.375,118.7,1.53,917,167.41,62.1,5587,4.091,1.423,293.73282,41.900828999999995,11.411
FALSE POSITIVE,7.12684695,137.42807,0.71,3.179,206.3,1.38,941,185.17,20.7,6050,4.525,0.8959999999999999,285.98483,43.090912,14.8
FALSE POSITIVE,0.661749944,131.86076,1.169,4.112,215.6,23.92,2420,8123.02,34.5,6363,4.386,1.198,292.5448,47.37191,15.395999999999999
FALSE POSITIVE,0.493393859,131.57378,0.961,1.1319,264.7,1.4,1505,1203.14,20.3,4474,4.67,0.614,297.59085,40.81496,15.398
CONFIRMED,11.95401876,140.26226,0.7440000000000001,2.656,855.9,2.1,525,17.92,19.3,4359,4.611000000000001,0.659,297.37332000000004,40.366402,15.911
FALSE POSITIVE,2.48883033,132.11766,0.696,4.268,51.4,0.64,1230,540.34,15.1,5615,4.513999999999999,0.833,293.25812,46.305729,14.103
CONFIRMED,0.88184263,131.68868999999998,0.45399999999999996,1.3117,249.9,1.24,1564,1419.46,21.2,5268,4.593999999999999,0.7759999999999999,293.67047,41.410252,15.919
CONFIRMED,5.448321077999999,132.49088,0.614,2.2213,529.4,2.17,978,215.95,55.1,5721,4.5169999999999995,0.905,292.97125,41.03577,12.43
FALSE POSITIVE,195.613824,167.73973999999998,0.8909999999999999,23.776999999999997,1651.9,10.65,467,11.24,102.7,5970,3.835,2.229,298.98037999999997,40.872040000000005,13.56
CONFIRMED,3.8330876430000003,131.63482,0.932,1.51,461.4,2.25,1012,247.8,40.2,5397,4.543,0.831,292.38855,42.233261,11.799000000000001
CONFIRMED,76.6139446,153.79301,0.851,10.22,498.7,2.61,466,11.12,28.6,6173,4.408,1.03,291.24518,37.75906,14.357000000000001
CONFIRMED,1.2895901790000002,131.89057,0.401,1.3541,286.0,1.38,1448,1040.23,18.9,5467,4.578,0.8079999999999999,283.74142,49.067982,15.470999999999998
CONFIRMED,0.634003002,131.89476000000002,0.36700000000000005,0.9207,316.9,1.35,1714,2030.16,21.0,5226,4.606,0.75,290.99536,43.243938,15.76
CONFIRMED,22.803025199999997,153.37541000000002,0.29100000000000004,4.768,62.9,1.29,843,119.6,20.4,6063,4.061,1.6130000000000002,282.49222000000003,43.980209,11.39
FALSE POSITIVE,5.24364571,132.7242,1.2009999999999998,16.984,270.4,25.01,1149,411.58,45.6,6197,4.406000000000001,1.056,291.85898,41.728489,15.163
FALSE POSITIVE,14.4079035,142.02803,1.226,2.524,3058.0,23.4,624,35.81,7.7,5440,4.617,0.728,299.7915,44.281231,14.599
CONFIRMED,22.2508509,149.43326000000002,0.7709999999999999,1.745,618.7,2.07,539,20.01,11.4,5307,4.572,0.757,295.8941,42.380451,15.995999999999999
FALSE POSITIVE,0.690405794,131.7301,0.281,1.7407,178.4,1.04,1731,2129.33,43.0,5204,4.515,0.7859999999999999,298.03104,42.052479,14.606
CONFIRMED,10.10773789,135.1032,0.151,3.8280000000000003,294.9,1.98,879,140.75,25.3,5480,4.26,1.1740000000000002,290.57672,39.95689,15.017000000000001
FALSE POSITIVE,1.8448570569999998,132.16167,0.594,1.6557,85.6,0.97,1601,1548.86,21.5,6143,4.4030000000000005,1.004,289.95581,38.463631,13.617
FALSE POSITIVE,18.0116764,139.19458999999998,0.6829999999999999,6.006,417.2,2.02,695,55.07,23.3,6003,4.507,0.932,293.60393999999997,39.388599,15.154000000000002
CONFIRMED,33.67280658,162.03676000000002,0.309,8.2267,170.9,1.86,661,45.09,61.2,5587,4.091,1.423,293.73282,41.900828999999995,11.411
CONFIRMED,3.00912491,131.62696,0.009000000000000001,2.228,191.4,1.22,1177,452.27,16.5,5713,4.541,0.893,291.5481,50.35331,15.273
FALSE POSITIVE,2.023126394,132.07328,0.391,1.2771,72.2,0.92,1607,1582.75,19.2,6349,4.422,1.0590000000000002,288.84711,47.022911,13.126
FALSE POSITIVE,10.63609504,139.7996,0.028999999999999998,3.48,290.6,1.36,728,66.5,20.9,5546,4.575,0.81,285.33636,46.31237,15.091
FALSE POSITIVE,1.069842837,132.4449,0.001,5.275,540.3,1.77,1433,998.07,65.2,4999,4.523,0.7859999999999999,298.55927,40.604858,14.298
FALSE POSITIVE,1.077467951,131.58234,1.181,2.1125,75.7,31.06,2339,7064.38,47.4,6329,4.137,1.508,291.74017000000003,38.014912,11.899000000000001
FALSE POSITIVE,2.8736467,132.58652,0.985,1.682,215.7,6.47,2866,15977.28,21.2,8173,3.7439999999999998,3.1689999999999996,284.6232,39.182411,10.035
FALSE POSITIVE,2.8465176139999997,133.24348,0.9309999999999999,4.228,2154.4,1.88,528,18.32,58.0,3468,4.931,0.32,300.08737,46.200695,16.3
FALSE POSITIVE,0.7551031429999999,131.81388,0.662,2.885,43.8,1.49,2927,17302.11,27.3,5996,3.87,2.128,284.36902000000003,40.718491,13.009
FALSE POSITIVE,20.71927223,184.73851000000002,0.7440000000000001,4.0388,224.6,2.51,818,105.78,36.0,5729,4.058,1.545,281.2738,47.774399,10.821
CONFIRMED,109.64699479999999,190.67271000000002,0.797,6.568,899.7,4.85,428,7.95,26.7,5332,4.083,1.453,293.52756,41.111439000000004,15.162
CONFIRMED,15.64588656,146.04926,0.033,3.9589999999999996,572.1,2.18,710,60.08,26.9,5896,4.518,0.9159999999999999,289.31149,51.320862,15.241
FALSE POSITIVE,0.93375241,131.5113,0.9890000000000001,6.352,518.0,3.18,1594,1528.26,55.5,5402,4.581,0.815,292.77954,47.452099,15.807
FALSE POSITIVE,1.70336496,132.45889,0.508,1.7045,316.7,1.67,1484,1151.45,19.8,5881,4.516,0.915,293.09112999999996,38.3521,15.274000000000001
FALSE POSITIVE,0.7641743679999999,131.68497,0.626,2.346,100.2,1.18,2241,5972.52,34.5,6321,4.417,1.125,293.07662999999997,46.21801,14.360999999999999
FALSE POSITIVE,1.85373924,132.66885,0.551,1.8159999999999998,348.6,0.23,345,3.36,18.0,2661,5.2829999999999995,0.11599999999999999,289.84772000000004,44.185783,12.946
FALSE POSITIVE,0.584310213,132.013258,1.209,2.1801,809.4,23.09,2053,4190.91,91.9,5783,4.539,0.88,298.55576,41.034061,15.360999999999999
CONFIRMED,25.384175,137.77326000000002,0.245,3.576,594.0,2.44,649,42.01,15.8,6137,4.471,0.9940000000000001,287.53577,48.727790999999996,15.535
CONFIRMED,15.79196594,176.81888,0.032,7.2772,203.1,2.4,910,161.97,77.3,5758,4.072,1.704,285.31125,47.848564,11.696
CONFIRMED,12.81590421,122.94682,0.58,6.3856,220.5,2.26,939,183.68,106.7,5788,4.122,1.474,291.38599,41.990269,11.197000000000001
CONFIRMED,5.424749327000001,133.728952,0.016,1.139,7680.0,5.15,625,36.05,78.0,4137,4.658,0.591,294.23764,45.197105,16.406
FALSE POSITIVE,69.2002312,145.95158999999998,1.276,5.678999999999999,2271.5,45.24,585,27.66,30.0,7044,4.337,1.2670000000000001,298.41934,40.440819,15.329
CONFIRMED,23.1985852,142.62801000000002,0.305,9.821,224.7,2.61,793,93.34,28.2,5416,3.951,1.756,296.27771,46.89986,14.056
FALSE POSITIVE,0.9050372309999999,132.21703,0.32299999999999995,1.4351,37.5,1.1,2627,11199.46,29.0,6223,4.01,1.7630000000000001,291.00287000000003,44.899452000000004,11.075
CONFIRMED,59.49690089999999,146.95193,0.406,5.404,1262.1,2.92,369,4.36,23.2,4817,4.499,0.833,289.53882000000004,41.892818,15.767999999999999
CONFIRMED,48.6303805,172.54736,0.034,7.0805,339.8,2.48,590,28.6,53.9,6075,4.263999999999999,1.3519999999999999,285.19,46.027962,11.485
FALSE POSITIVE,0.571940563,131.71371000000002,0.792,0.9031,54.3,1.88,3320,28727.59,22.8,5827,3.74,2.286,282.31351,46.419399,12.557
FALSE POSITIVE,0.633514386,131.56236,0.231,1.2792,179.1,0.81,1357,807.27,22.3,4330,4.64,0.618,299.93927,45.83321,14.970999999999998
FALSE POSITIVE,17.416614300000003,141.10369,0.489,2.445,314.2,1.84,723,64.73,13.1,5946,4.444,1.0170000000000001,294.37619,38.757870000000004,14.715
FALSE POSITIVE,36.0054414,144.34331,0.745,3.262,117.5,3.33,1024,259.71,14.6,7048,3.7969999999999997,2.838,300.66025,45.853519,12.477
CONFIRMED,4.081411554,133.85992,0.8759999999999999,2.3239,171.9,1.0,755,77.0,36.9,4498,4.6610000000000005,0.635,291.46866,40.343849,13.255999999999998
CONFIRMED,11.41941928,142.11858999999998,0.9179999999999999,3.3075,150.5,0.99,536,19.47,22.9,4498,4.6610000000000005,0.635,291.46866,40.343849,13.255999999999998
CONFIRMED,6.83440674,136.86023,0.871,2.2726,177.1,1.01,636,38.68,29.1,4498,4.6610000000000005,0.635,291.46866,40.343849,13.255999999999998
CONFIRMED,24.4004378,135.62326000000002,0.909,2.987,860.5,2.47,437,8.64,20.2,4583,4.606,0.674,287.00909,46.796101,15.857999999999999
FALSE POSITIVE,4.029810359,170.69131000000002,0.45,3.3316,111.1,1.77,1479,1132.21,62.8,5929,4.055,1.651,285.68408,38.262817,11.550999999999998
FALSE POSITIVE,1.287622419,132.43069,0.8190000000000001,0.821,36.5,0.87,1957,3450.59,16.9,6170,4.308,1.274,295.32401,40.902190999999995,11.514000000000001
CONFIRMED,0.9351158629999999,132.20193,0.243,1.6172,64.8,1.05,2124,4811.82,21.6,5874,4.252,1.297,284.04233,41.699139,13.615
CONFIRMED,3.57551429,132.86125,0.462,2.364,92.8,0.89,1061,299.19,16.6,5213,4.434,0.917,283.56531,46.904251,13.93
CONFIRMED,136.205112,234.72601,0.49,5.568,1209.3,2.35,248,0.89,20.0,4648,4.631,0.675,288.53854,40.877109999999995,15.839
CONFIRMED,2.94194296,133.1044,0.03,2.056,278.0,1.22,988,225.15,18.2,4901,4.544,0.758,296.99655,49.25642,15.29
FALSE POSITIVE,1.1469346440000001,132.2666,0.405,1.7247,256.2,1.39,1554,1382.04,19.7,5423,4.502,0.862,290.47311,37.9062,15.754000000000001
FALSE POSITIVE,1.2453532520000001,132.21522,0.528,2.1519999999999997,224.2,1.48,1704,1996.55,20.3,5982,4.493,0.96,293.6076,42.058997999999995,15.895
CONFIRMED,15.362605199999999,145.5732,0.25,3.736,468.3,1.8,608,32.23,19.7,5011,4.484,0.851,296.21518,39.52705,15.384
CONFIRMED,1.34155642,132.73743000000002,0.259,1.6462,58.2,0.74,1642,1715.26,23.7,5779,4.44,0.97,283.74582000000004,48.373432,12.299000000000001
CONFIRMED,0.665025941,131.65962,0.44799999999999995,1.7542,104.7,1.11,2174,5246.66,26.5,5884,4.408,1.07,296.23282,42.47279,14.758
CONFIRMED,13.32191461,142.7235,0.784,6.212999999999999,133.5,2.88,1299,672.06,24.3,6995,3.925,2.274,295.15219,49.587601,13.228
CONFIRMED,7.69994466,134.39282,0.018000000000000002,4.4319999999999995,70.9,0.92,969,208.61,17.4,5727,4.328,1.104,292.19971,42.046089,13.421
CONFIRMED,4.77466043,135.16338000000002,0.03,3.804,54.3,0.81,1137,395.06,15.5,5727,4.328,1.104,292.19971,42.046089,13.421
CONFIRMED,29.39337161,209.06736999999998,0.512,7.0445,327.0,2.5,698,55.98,69.7,6075,4.263999999999999,1.3519999999999999,285.19,46.027962,11.485
CONFIRMED,2.164570593,131.83142,0.33799999999999997,1.2862,525.1,1.27,783,88.91,19.8,3941,4.713,0.5539999999999999,285.06491,41.554871,15.877
FALSE POSITIVE,12.4258343,141.5311,0.9670000000000001,28.1171,449.4,2.75,830,111.92,72.0,6185,4.4719999999999995,0.991,297.58987,40.60194,14.865
FALSE POSITIVE,0.873227249,132.23359,0.14,0.7948,221.8,1.68,2152,5053.02,21.9,6341,4.409,1.111,287.69272,46.366928,15.152999999999999
CONFIRMED,2.88878583,132.33651,0.242,2.977,40.9,0.84,1423,969.05,17.2,5696,4.247,1.331,282.63138,46.48111,12.857999999999999
FALSE POSITIVE,7.37453336,131.55947,1.139,3.745,304.4,87.08,1654,1770.84,33.1,5028,3.2889999999999997,4.9910000000000005,297.2952,42.011681,12.904000000000002
CONFIRMED,0.568874717,132.048771,0.05,1.2177,378.4,1.49,1796,2473.19,50.4,5223,4.593,0.78,291.61188,42.115971,15.23
FALSE POSITIVE,22.023514000000002,135.18348999999998,0.934,1.932,1670.0,4.79,639,39.45,10.2,5860,4.489,0.9359999999999999,299.59561,40.622822,14.818
FALSE POSITIVE,1.846861455,131.90493,0.48,1.6605,648.6,2.23,1337,753.4,35.9,5591,4.559,0.86,295.77367999999996,43.671951,15.880999999999998
CONFIRMED,3.5680996119999997,169.74278,0.531,3.2131,98.4,1.36,1407,926.89,52.5,6007,4.232,1.334,297.01883,50.408981,11.994000000000002
CONFIRMED,132.9955503,258.3961,0.703,7.436,1275.4,2.51,241,0.8,29.3,4523,4.636,0.659,280.51175,44.159351,15.027999999999999
CONFIRMED,6.002548291,171.71419,0.914,4.1628,202.0,2.33,1209,504.79,71.6,6204,4.269,1.36,290.49512000000004,38.795479,12.73
CONFIRMED,60.92818866,173.37212,0.009000000000000001,6.3336,755.6,2.78,467,11.28,120.1,5638,4.359,1.023,293.67532,41.295361,12.193
CONFIRMED,8.512037736,174.90981599999998,0.005,2.1861,597.8,2.14,839,117.11,102.2,5767,4.538,0.8809999999999999,287.08997,41.373878000000005,12.549000000000001
FALSE POSITIVE,5.93720557,171.57596999999998,0.976,4.882,371.4,1.84,894,150.81,59.9,5857,4.633,0.7120000000000001,289.1702,50.627621000000005,13.799000000000001
FALSE POSITIVE,5.93719982,135.95338,0.748,3.95,175.6,1.47,1059,297.14,37.0,6102,4.457,1.026,289.21481,50.650921000000004,13.020999999999999
FALSE POSITIVE,14.02245146,177.5952096,0.18899999999999997,8.08619,20083.0,14.93,810,101.92,2707.7,6061,4.401,1.05,290.99692000000005,37.199219,13.424000000000001
FALSE POSITIVE,2.442945167,171.09721000000002,1.217,4.0145,677.9,38.29,1587,1499.89,102.8,5657,4.121,1.4280000000000002,290.27777000000003,37.78933,13.770999999999999
CONFIRMED,2.99792926,131.76578999999998,0.40299999999999997,4.398,45.4,1.12,1616,1611.51,16.0,5888,4.061,1.645,282.69995,45.42577,12.003
FALSE POSITIVE,2.11547854,132.0118,0.755,3.665,222.9,1.66,1521,1264.56,21.6,6208,4.454,1.024,287.19815,38.42897,15.542
FALSE POSITIVE,5.54867998,133.9285,0.095,4.665,68.9,0.68,882,143.26,15.4,5258,4.513999999999999,0.835,300.93737999999996,45.49007,12.837
FALSE POSITIVE,1.22174063,132.0174,0.004,7.443,32.2,0.46,1461,1081.5,19.4,5258,4.513999999999999,0.835,300.93737999999996,45.49007,12.837
FALSE POSITIVE,2.1635697019999998,132.936317,1.1159999999999999,7.60963,54518.0,85.64,1996,3760.06,1513.2,6425,4.04,1.7180000000000002,293.99973,38.232269,12.155
CONFIRMED,13.74883059,179.279158,0.6579999999999999,6.0968,425.9,3.63,975,213.84,167.6,5862,4.05,1.67,289.08606000000003,41.562958,11.565
CONFIRMED,4.6035752930000005,171.840124,0.24600000000000002,2.3499,440.4,1.51,810,101.65,79.7,4783,4.602,0.741,297.35400000000004,41.300049,12.97
CONFIRMED,24.30784323,178.36629,0.425,2.6054,677.1,2.14,532,18.87,35.6,5313,4.571000000000001,0.82,299.31955,41.384640000000005,12.63
CONFIRMED,19.67409703,176.27119,0.914,3.7535,204.9,1.78,711,60.37,39.0,6023,4.423,1.031,293.18032999999997,41.61776,12.797
CONFIRMED,3.487688776,170.93221699999998,0.026000000000000002,3.83661,1298.8,5.64,1445,1033.07,350.6,5576,4.065,1.5930000000000002,283.25549,48.355232,13.77
FALSE POSITIVE,110.3216727,197.365128,0.715,13.3624,7296.6,18.6,761,79.11,2217.1,9244,4.159,2.025,290.85458,42.086921999999994,11.375
CONFIRMED,5.88527364,174.42553999999998,0.622,1.9531,112.7,1.59,1253,583.47,27.4,6070,4.157,1.431,281.91568,42.775509,11.992
FALSE POSITIVE,1.086486129,131.96598,0.524,0.8383,66.0,1.69,2539,9816.28,20.2,5911,3.861,2.0,289.32925,42.655811,12.988
CONFIRMED,3.61460332,133.09123,0.026000000000000002,3.227,43.9,0.9,1397,900.38,15.4,5799,4.1610000000000005,1.375,292.18011,49.20248,13.219000000000001
